"","cx_salesTaxSavings","cy_salesTaxSavings","cx_wfr","cy_wfr","cx_gasTaxes","cy_gasTaxes","cx_fuelOilTaxes","cy_fuelOilTaxes","cx_natGasTaxes","cy_natGasTaxes","cx_elecTaxesWorst","cy_elecTaxesWorst","cx_elecTaxesAvg","cy_elecTaxesAvg","cx_elecTaxesBest","cy_elecTaxesBest","cx_homeEnergyWorst","cy_homeEnergyWorst","cx_homeEnergyAvg","cy_homeEnergyAvg","cx_homeEnergyBest","cy_homeEnergyBest","cx_netWorst","cy_netWorst","cx_netBest","cy_netBest","cx_netAvg","cy_netAvg","count","netAvg","netBest","netWorst","homeEnergyBest","homeEnergyAvg","homeEnergyWorst","elecTaxesBest","elecTaxesAvg","elecTaxesWorst","natGasTaxes","fuelOilTaxes","gasTaxes","wfr","salesTaxSavings","income_level_name","PUMA10","income_level_num"
"475",40.921790457452,44.5202045829626,70.4336448598131,44.5547890528355,53.7682242990654,42.5601262344444,9.71442184350377,-77.6547407685606,32.6957757009346,-38.4206552999729,122.647930574099,0.906464864536375,73.7296448598131,20.7507851294075,73.7296448598131,22.7911188204971,111.839786381842,-27.0378353156319,87.3671471566608,-44.0633879524846,87.3671471566608,38.1157774986618,134.89670082198,26.9478934742378,127.685184167125,46.5122991130401,127.685184167125,52.1740487457949,107,109.205607476636,109.205607476636,109.205607476636,-60.9719626168224,-60.9719626168224,-60.9719626168224,-10.9158878504673,-10.9158878504673,-10.9158878504673,-43.4205607476636,-6.63551401869159,-180.579439252336,176.084112149533,174.672897196262,"35000 to 45000",11701,"3"
"476",55.208729139923,14.2167886017155,54.0585365853659,-57.4567416468511,40.5834146341464,54.9572251247365,9.76570062171209,60.2033707142135,31.8005853658536,0.157514037488781,122.374285714286,-57.0957168339042,73.456,-76.2305612741884,73.456,60.2510576743167,110.722229965157,-49.5267029629605,86.2495907399752,-14.4644872162113,86.2495907399752,72.9759597240044,118.506165148399,-56.7054705249573,111.294648493544,-21.0774936773564,111.294648493544,17.4920812920314,205,68.2292682926829,68.2292682926829,68.2292682926829,-63.7658536585366,-63.7658536585366,-63.7658536585366,-11.6,-11.6,-11.6,-45.6585365853659,-6.50731707317073,-213.541463414634,135.146341463415,210.390243902439,"45000 to 60000",11701,"4"
"477",70.5577862181226,-25.8345929311738,20.6329896907216,-26.9708958039904,34.3896907216495,70.2238948253673,10.6284212654134,61.9444052242677,27.2371958762886,33.2144510720331,122.311192930781,-28.9469142706881,73.3929072164948,73.136903072679,73.3929072164948,-0.0395447784542426,106.958468335788,12.0565843946908,82.4858291106063,41.6836114375324,82.4858291106063,-64.6750999882682,90.4721897900882,8.13208029226202,83.2606731352335,-48.0604191783972,83.2606731352335,11.6635159922559,194,-1.85567010309278,-1.85567010309278,-1.85567010309278,-73.1752577319588,-73.1752577319588,-73.1752577319588,-11.7577319587629,-11.7577319587629,-11.7577319587629,-57.0670103092784,-4.35051546391753,-229.025773195876,51.5824742268041,248.762886597938,"60000 to 75000",11701,"5"
"478",85.2866741321388,8.59514622975138,3.39361702127655,79.3218132397782,24.9936170212766,-45.4119721844463,10.7643721318315,-18.0083177444858,23.0129361702127,-6.26940146774616,122.550455927052,-50.9483085338967,73.632170212766,57.3867646633777,73.632170212766,-19.614514454504,103.109422492401,67.3661034551565,78.6367832672196,43.0735819782836,78.6367832672196,2.42028538463866,74.7165854908997,33.8855700465764,67.505068836045,-63.4098410944401,67.505068836045,72.1220412456438,188,-41.2446808510638,-41.2446808510638,-41.2446808510638,-82.7978723404255,-82.7978723404255,-82.7978723404255,-11.1595744680851,-11.1595744680851,-11.1595744680851,-67.6276595744681,-4.01063829787234,-252.515957446808,8.48404255319149,285.585106382979,"75000 to 90000",11701,"6"
"479",106.620885547201,44.6408357978932,0,67.1030843699494,12.6222222222222,37.7330866871183,9.43656395891691,78.2251205173745,20.6811428571428,-74.410192942924,122.351428571429,71.4592913404188,73.4331428571429,15.4902399642185,73.4331428571429,63.1661859904843,99.2507936507936,-56.0807818956855,74.7781544256121,28.629270059641,74.7781544256121,60.0722472303394,76.4271562440236,20.7009459911257,69.215639589169,63.709371733938,69.215639589169,28.3459193008922,315,-36.968253968254,-36.968253968254,-36.968253968254,-92.4444444444444,-92.4444444444444,-92.4444444444444,-11.6571428571429,-11.6571428571429,-11.6571428571429,-73.4571428571429,-7.33015873015873,-283.444444444444,0,338.920634920635,"90000 to 120000",11701,"7"
"480",3.70717703349283,-42.4243913048105,206.972121212121,32.4220327464642,83.7090909090909,61.7392714691115,10.9698395721925,43.6470708013603,36.144,-25.4089637852006,122.468831168831,11.7941608649256,73.5505454545454,-68.4016590240062,73.5505454545454,-79.0142637081181,116.364329004329,-9.53632215073483,91.8916897791474,79.2529618471765,91.8916897791474,-64.6930803666707,268.68597298284,39.8092589338946,261.474456327986,58.9013059394715,261.474456327986,47.1790979397347,165,443.678787878788,443.678787878788,443.678787878788,-49.6606060606061,-49.6606060606061,-49.6606060606061,-11.3636363636364,-11.3636363636364,-11.3636363636364,-34.8,-3.4969696969697,-105.727272727273,517.430303030303,81.6363636363636,"Less than 25000",11701,"1"
"481",129.967885816236,67.208503518083,0,-32.1335081189253,4.39999999999998,43.4653343616569,12.3686274509804,-20.9653915687863,14.192813559322,13.0314624684344,122.349878934625,-10.3023887753117,73.431593220339,-31.0870020830217,73.431593220339,14.1181146235029,95.6929782082324,46.9843241722898,71.2203389830509,14.5152695211125,71.2203389830509,-56.0317237796077,87.9941188482744,50.7137949046512,80.7826021934197,50.9068897695552,80.7826021934197,60.6356496294109,59,-8.05084745762712,-8.05084745762712,-8.05084745762712,-101.338983050847,-101.338983050847,-101.338983050847,-11.6610169491525,-11.6610169491525,-11.6610169491525,-89.6779661016949,0,-304,0,397.28813559322,"120000 to 150000",11702,"8"
"482",161.021862348178,-47.6440689690197,0,-71.9735862758785,0,51.1727639330247,12.3686274509804,39.0166574690567,10.1501538461538,-57.3627934496946,122.226593406593,64.2712143278108,73.3083076923077,-60.9015289076618,73.3083076923077,-16.0237526736537,91.5270329670329,-48.4149249679921,67.0543937418514,61.6995013233905,67.0543937418514,63.6775940037859,110.482150139018,-29.6324455024117,103.270633484163,58.9428708687375,103.270633484163,-47.5001957979261,65,48.1692307692308,48.1692307692308,48.1692307692308,-111.753846153846,-111.753846153846,-111.753846153846,-11.9692307692308,-11.9692307692308,-11.9692307692308,-99.7846153846154,0,-315,0,474.923076923077,"150000 to 200000",11702,"9"
"483",255.157894736842,46.8539802176222,0,30.353037933234,0,16.950531069167,12.3686274509804,25.0284982309407,9.32715789473679,-3.08832081902206,122.014285714286,68.0623598883662,73.096,8.24967766555906,73.096,1.52447451032825,90.4917293233082,61.6209790927894,66.0190900981266,-2.85561666883054,66.0190900981266,27.7565452658136,203.582878883957,53.8996873298039,196.371362229102,67.6237168375351,196.371362229102,67.1891588600058,38,280.921052631579,280.921052631579,280.921052631579,-114.342105263158,-114.342105263158,-114.342105263158,-12.5,-12.5,-12.5,-101.842105263158,0,-315,0,710.263157894737,"200000 or more",11702,"10"
"484",27.6977928692699,-26.9659037157966,224.593548387097,52.0512858959663,66.4129032258064,63.7518797456515,12.3686274509804,-63.5892239160569,36.322064516129,71.8132545602306,122.265898617511,-7.76262240879538,73.3476129032258,-2.14910933308093,73.3476129032258,-75.432259116364,117.738248847926,71.4025765671447,93.2656096227446,30.5528667876605,93.2656096227446,69.1050065145767,294.375748153906,40.4818608698002,287.164231499051,61.7161855617714,287.164231499051,60.3816896107926,31,507.903225806452,507.903225806452,507.903225806452,-46.2258064516129,-46.2258064516129,-46.2258064516129,-11.8709677419355,-11.8709677419355,-11.8709677419355,-34.3548387096774,0,-148.967741935484,561.483870967742,141.612903225806,"25000 to 35000",11702,"2"
"485",40.4580369843528,-25.2709947959933,106.410810810811,50.9485461998916,54.8216216216216,0.736790177225103,12.3686274509804,-15.8737794496429,31.5667027027027,-38.4621328600561,121.86833976834,-1.11270395636753,72.950054054054,-65.1170636846508,72.950054054054,-61.9567490197926,112.585328185328,75.4054074835467,88.1126889601466,64.7182207369464,88.1126889601466,0.921452443047727,172.20905242592,72.0028994136422,164.997535771065,60.7256768705305,164.997535771065,56.753156330593,37,202.486486486486,202.486486486486,202.486486486486,-59.1081081081081,-59.1081081081081,-59.1081081081081,-12.8648648648649,-12.8648648648649,-12.8648648648649,-46.2432432432432,0,-177.945945945946,266.027027027027,173.513513513514,"35000 to 45000",11702,"3"
"486",54.9016881827209,70.3733443170358,44.0754716981132,8.093653223849,38.8150943396226,-23.8009065936951,12.3686274509804,-76.6096973026132,32.7809811320755,-19.9741838449267,122.727493261455,78.0845256220052,73.8092075471698,-20.5326885372377,73.8092075471698,45.6216269504261,114.658760107817,13.6031106095428,90.1861208826351,18.9158313807095,90.1861208826351,-44.0717950374721,110.38426915208,-49.6947765308945,103.172752497225,50.5380724987478,103.172752497225,-40.9248628163513,53,47.9245283018868,47.9245283018868,47.9245283018868,-53.9245283018868,-53.9245283018868,-53.9245283018868,-10.7169811320755,-10.7169811320755,-10.7169811320755,-43.2075471698113,0,-217.962264150943,110.188679245283,209.622641509434,"45000 to 60000",11702,"4"
"487",71.183779119931,65.4685815588795,12.6098360655737,10.8323240618056,34.3344262295082,-23.3515257269895,12.3686274509804,-44.5766717456803,29.5459672131147,-19.5281186918344,122.653629976581,6.3182763674471,73.7353442622951,38.3422433532535,73.7353442622951,-58.8467471930938,111.349882903981,-31.9905850809139,86.8772436787997,-73.8157882283184,86.8772436787997,60.7217265754293,87.4111791428006,38.2070168742574,80.1996624879459,54.0719305753097,80.1996624879459,-2.33800793765442,61,-9.50819672131148,-9.50819672131148,-9.50819672131148,-62.1967213114754,-62.1967213114754,-62.1967213114754,-10.9016393442623,-10.9016393442623,-10.9016393442623,-51.2950819672131,0,-229.16393442623,31.5245901639344,250.327868852459,"60000 to 75000",11702,"5"
"488",85.4840041279669,-57.9360798601888,9.92156862745094,41.6467222889025,24.8,-18.7931071575575,10.6274509803922,62.8100503755297,21.4757647058823,-61.4818294010536,122.167226890756,40.0286752247168,73.2489411764706,28.9788865240685,73.2489411764706,36.5743319343703,101.052100840336,58.4187617176158,76.5794616151545,-12.8761111818701,76.5794616151545,-33.5817120299114,79.1909284195606,26.703958191471,71.9794117647059,26.8273425665715,71.9794117647059,-68.1197026836615,51,-30.0588235294118,-30.0588235294118,-30.0588235294118,-87.9411764705882,-87.9411764705882,-87.9411764705882,-12.1176470588235,-12.1176470588235,-12.1176470588235,-71.4705882352941,-4.35294117647059,-253,24.8039215686275,286.078431372549,"75000 to 90000",11702,"6"
"489",105.559298245614,21.7462363968631,0,3.40949916670729,13.7866666666667,-33.3388954517365,10.4699607843137,24.4887079098685,25.7973333333333,50.4503272128729,122.214285714286,-63.2213061819,73.296,63.5884827567682,73.296,65.2089425257611,105.263238095238,-23.1411564243042,80.7905988700565,-64.0785858818305,80.7905988700565,-10.6001436473425,82.5424578313253,-50.3482934838773,75.3309411764706,-1.94137552756213,75.3309411764706,-10.9579574006738,75,-21.68,-21.68,-21.68,-77.4133333333333,-77.4133333333333,-77.4133333333333,-12,-12,-12,-60.6666666666667,-4.74666666666667,-280.533333333333,0,336.266666666667,"90000 to 120000",11702,"7"
"490",0,-1.19863107103443,221.526315789474,-52.7581658512859,84.3684210526316,76.8201506194583,12.3686274509804,59.2420793752484,35.1271578947368,15.8027491004494,122.109022556391,36.4809558866064,73.1907368421053,-13.5088481597851,73.1907368421053,-58.0344102313159,116.386466165413,-25.3080477754101,91.9138269402319,64.1022998978806,91.9138269402319,-50.6590418751187,280.214457831325,-46.6391215745518,273.002941176471,-68.458476236006,273.002941176471,-55.9578856667445,38,472.5,472.5,472.5,-49.6052631578947,-49.6052631578947,-49.6052631578947,-12.2631578947368,-12.2631578947368,-12.2631578947368,-37.3421052631579,0,-104.078947368421,553.815789473684,72.3684210526316,"Less than 25000",11702,"1"
"491",130.036758563074,-58.6867043196628,0,-15.838286837482,4.39999999999998,-36.0962709723973,11.3813258636788,-21.2327317723479,18.4100317460317,-60.7408473536329,121.957142857143,-74.0889973335875,73.0388571428572,-37.5714598348676,73.0388571428572,-0.68359602562812,98.5301587301586,-71.8307812623472,74.0575195049771,-65.3480146410218,74.0575195049771,-41.2924776516739,90.9001721170395,-32.7810014438034,83.6886554621848,5.07181893460019,83.6886554621848,73.3850023205483,126,-0.785714285714286,-0.785714285714286,-0.785714285714286,-94.2460317460317,-94.2460317460317,-94.2460317460317,-12.6428571428571,-12.6428571428571,-12.6428571428571,-79.1349206349206,-2.46825396825397,-304,0,397.460317460317,"120000 to 150000",11703,"8"
"492",161.139588100686,76.3793706540376,0,-51.6790873533892,0,63.5283085217858,11.5947144075021,75.6627917401631,20.6161739130435,64.9850437077309,121.93602484472,-5.26975003655447,73.0177391304348,50.2217838556435,73.0177391304348,-61.8342354176326,100.928571428571,62.8706324764171,76.4559322033898,-42.3940541472082,76.4559322033898,-14.2331178332716,120.001414353064,47.0773865142429,112.78989769821,4.93630041771502,112.78989769821,-48.9771268508811,92,71.9673913043478,71.9673913043478,71.9673913043478,-88.25,-88.25,-88.25,-12.695652173913,-12.695652173913,-12.695652173913,-73.6195652173913,-1.93478260869565,-315,0,475.217391304348,"150000 to 200000",11703,"9"
