"","cx_best","cy_best","cy_best_sub","cx_avg","cy_avg","cy_avg_sub","cx_worst","cy_worst","cy_worst_sub","income_group_level","PUMA10","netBest","netAvg","netWorst","count"
"26",86.8956422018348,44.7702616150386,-16.5108059089719,65.2373853211009,49.1370281474327,15.040233373642,5.52293577981652,10.3678125663496,15.040233373642,"$70,000 or More",10300,86.9,65.24,5.52,872
"27",25.2894736842105,-33.5585598977478,-7.6043434292078,9.36842105263159,-51.4965884536643,-6.48667548596859,-35.5526315789474,-21.4830992370844,-6.48667548596859,"Less than $5,000",10300,25.29,9.37,-35.55,38
"28",512.965517241379,26.2794487178326,17.9511422365904,498,24.3448223091034,19.4810093641281,405.413793103448,24.6980539481616,19.4810093641281,"$10,000 to $14,999",10400,512.97,498,405.41,29
"29",492.938775510204,21.774577082734,-10.1698436588049,474.897959183674,18.8313510864973,-9.55996350944042,364.102040816326,18.8313510864973,-9.55996350944042,"$15,000 to $19,999",10400,492.94,474.9,364.1,49
"30",426.296,16.9524384992315,17.6172014483537,408.584,-6.50439288130286,13.645630945329,300.208,-10.6702089905739,10.9701329767704,"$20,000 to $29,999",10400,426.3,408.58,300.21,125
"31",394.274336283186,-12.3204549849033,17.9856236726046,374.566371681416,13.4566380287448,-15.197621807456,254.300884955752,13.3001022970865,-15.197621807456,"$30,000 to $39,999",10400,394.27,374.57,254.3,113
"32",178.938596491228,-14.2236173659277,-21.6955128112072,161.122807017544,-13.6836869818814,-18.8066812306643,51.9035087719298,-17.6812165946648,-18.8066812306643,"$40,000 to $49,999",10400,178.94,161.12,51.9,114
"33",341.65625,24.8962815791953,-10.4376722425222,324.625,-23.5078415870667,11.3347904980183,220,-23.5078415870667,11.3347904980183,"$5,000 to $9,999",10400,341.66,324.62,220,32
"34",56.1779141104295,-33.617151382555,22.7537298798561,36.2515337423313,-14.6467608062918,28.4666499495506,-85.3558282208589,-44.7052630083353,28.4666499495506,"$50,000 to $69,999",10400,56.18,36.25,-85.36,163
"35",77.7330827067669,37.9586011719836,41.2222302653867,57.3947368421053,-57.1319955612604,30.1364202648401,-66.703007518797,-10.6144176323404,30.1364202648401,"$70,000 or More",10400,77.73,57.39,-66.7,266
"36",110.642857142857,-28.0800079326722,12.6856784820557,92.0714285714286,-31.149877937358,-12.6443947702646,-21.8928571428572,-24.7355067878962,-12.6443947702646,"Less than $5,000",10400,110.64,92.07,-21.89,28
"37",634.35294117647,-30.0729655772448,-28.0070644170046,579.470588235294,28.3492517918348,-28.8221706300974,523.470588235294,28.3492517918348,-28.8221706300974,"$10,000 to $14,999",10501,634.35,579.47,523.47,17
"38",438.676470588235,24.7144375890493,23.440613374114,389.911764705882,-22.8078756630421,-16.5389297753572,340.147058823529,-22.8078756630421,-16.5389297753572,"$15,000 to $19,999",10501,438.68,389.91,340.15,34
"39",410.854545454545,-19.8257307708263,-27.0827879756689,357.254545454546,18.1024855673313,-23.2647944837809,302.654545454545,18.1024855673313,-23.2647944837809,"$20,000 to $29,999",10501,410.85,357.25,302.65,55
"40",353.118644067797,18.5888726634599,-23.9058542698622,295.847457627119,17.3271707445383,-24.1005497425795,237.406779661017,17.3271707445383,-24.1005497425795,"$30,000 to $39,999",10501,353.12,295.85,237.41,59
"41",141.507936507937,20.9871739755358,-29.5081310421228,85.4761904761905,24.6180874499735,-26.4706959873438,28.2698412698413,27.5533103484417,-26.4706959873438,"$40,000 to $49,999",10501,141.51,85.48,28.27,63
"42",475.947368421053,29.451080534857,23.1768844127655,422.368421052632,27.8211347907782,22.118567019701,367.842105263158,27.8211347907782,22.118567019701,"$5,000 to $9,999",10501,475.95,422.37,367.84,19
"43",78.1764705882353,-4.42777986006399,-27.3797774612904,24.1764705882353,8.33939624844345,-29.6834558695555,-30.9509803921569,-15.5644601414754,-31.7472316564652,"$50,000 to $69,999",10501,78.18,24.18,-30.95,102
"44",-16.9040404040404,-6.04303189348789,31.4896039813757,-74.6161616161616,7.02393184602261,-31.387405321002,-133.727272727273,10.250033715315,-31.3708044953414,"$70,000 or More",10501,-16.9,-74.62,-133.73,198
"45",39.9285714285714,-72.626454479084,23.6004577726126,-1.35714285714286,44.9399676041666,25.1462664008141,-43.3571428571429,29.0147488713264,25.1462664008141,"Less than $5,000",10501,39.93,-1.36,-43.36,14
"46",640.085365853658,-15.3888427764177,-4.19931204617023,617.365853658536,-14.2236203104258,3.96723793447018,536.317073170732,-14.2236203104258,3.96723793447018,"$10,000 to $14,999",10502,640.09,617.37,536.32,82
"47",518.417721518987,16.55539894104,4.4280142635107,496.949367088608,15.6426747311808,-5.87022337317467,420.708860759494,14.5732896439914,-5.87022337317467,"$15,000 to $19,999",10502,518.42,496.95,420.71,79
"48",462.384210526316,-8.4069761633873,-9.50206018984318,439.447368421053,-7.67774851620197,7.74888280034065,358.063157894737,-10.1856592242393,9.67723867053458,"$20,000 to $29,999",10502,462.38,439.45,358.06,190
"49",268.719806763285,-6.05411917553015,-5.21900737285614,246.700483091787,5.99765515458984,1.97275930643082,168.666666666667,5.01366427790668,1.97275930643082,"$30,000 to $39,999",10502,268.72,246.7,168.67,207
"50",34.5867346938776,36.4503568027809,3.84779870510101,10.9132653061224,0.421103121963554,-3.71137371659279,-73.1530612244898,-46.2642794446561,-3.71137371659279,"$40,000 to $49,999",10502,34.59,10.91,-73.15,196
"51",524.833333333333,-17.0423983545767,2.26751251518726,501.333333333333,17.0438829213381,-2.80692903697491,417.516666666667,17.2384066317336,-2.80692903697491,"$5,000 to $9,999",10502,524.83,501.33,417.52,60
"52",-9.55434782608697,11.6612257933336,-6.03671333193779,-32.3831521739131,56.9441767081349,9.23718497157097,-113.228260869565,23.9732307276795,10.3364617265078,"$50,000 to $69,999",10502,-9.55,-32.38,-113.23,368
"53",4.51757575757577,-14.9585620375493,18.2294704020023,-21.4969696969697,41.657208694416,18.5108153223991,-114.141818181818,-79.1791215459284,23.4178602687086,"$70,000 or More",10502,4.52,-21.5,-114.14,825
"54",51.0851063829787,37.1013958604222,-1.42523668706417,23.4255319148936,63.2249455353394,2.54651917517185,-75.5957446808511,46.2424586533888,2.54651917517185,"Less than $5,000",10502,51.09,23.43,-75.6,47
"55",610.666666666667,18.9534264355898,-9.33188831806183,576.070175438596,17.7564941644669,9.34830571711063,482.280701754386,17.1470669558442,9.34830571711063,"$10,000 to $14,999",10503,610.67,576.07,482.28,57
"56",412.923076923077,20.3767178356647,-9.01282779872417,380.730769230769,18.4025924950838,9.50726063549519,293.442307692308,18.4025924950838,9.50726063549519,"$15,000 to $19,999",10503,412.92,380.73,293.44,52
"57",426,5.70189548734247,11.8876769403423,395.071428571428,11.2390752339948,-10.2251032739878,311.392857142857,7.44831872050116,-10.2251032739878,"$20,000 to $29,999",10503,426,395.07,311.39,140
"58",257.424242424242,-11.6930154173406,-10.524118617177,227.187878787879,-5.81080953715536,-7.7842780985489,145.49696969697,-12.5935249788473,-5.12170752882957,"$30,000 to $39,999",10503,257.42,227.19,145.5,165
"59",126.037037037037,9.69955652975541,-13.8238876909018,94.4938271604938,24.1285421416324,13.3391605615616,9.29012345679013,20.2375983641194,13.3391605615616,"$40,000 to $49,999",10503,126.04,94.49,9.29,162
"60",527.405405405406,-23.6319226324558,7.1905630081892,495.621621621622,-22.9543326429232,-9.37050895392895,409.648648648649,-20.7858438479934,-9.37050895392895,"$5,000 to $9,999",10503,527.41,495.62,409.65,37
"61",23.0515151515152,51.8942975666744,10.4645157307386,-10.969696969697,-35.1206402654428,12.9561009612674,-103.10303030303,-5.6150229190754,11.3771279156208,"$50,000 to $69,999",10503,23.05,-10.97,-103.1,330
"62",-5.95956873315367,0.62630663267997,-21.0466709434986,-41.6415094339623,3.43545799185362,21.2415352463722,-138.346361185984,-35.8204282887494,25.4934695704164,"$70,000 or More",10503,-5.96,-41.64,-138.35,742
"63",106,-27.8769225925207,15.0814402848482,75.75,35.0070241574681,-15.204339697957,-5.95833333333331,25.797223135829,-15.204339697957,"Less than $5,000",10503,106,75.75,-5.96,24
"64",532.621621621622,-23.6119636595249,13.1105248332024,510,21.5508652627468,-10.539471372962,389.756756756757,21.5508652627468,-10.539471372962,"$10,000 to $14,999",10504,532.62,510,389.76,37
"65",565.93023255814,22.3520805239677,16.7944227159023,545.93023255814,-20.4011633396149,12.5566079616547,439.488372093023,-20.4011633396149,12.5566079616547,"$15,000 to $19,999",10504,565.93,545.93,439.49,43
"66",418.566037735849,-14.5296191047403,18.6967560350895,398.603773584906,15.4963380377599,12.1252714544535,292.320754716981,12.0496152043343,12.1252714544535,"$20,000 to $29,999",10504,418.57,398.6,292.32,106
"67",415.609756097561,-8.63278695459074,-10.6748424321413,394.182926829268,5.14394903433168,6.22339107096195,280.012195121951,8.96646688878536,6.22339107096195,"$30,000 to $39,999",10504,415.61,394.18,280.01,164
"68",148.601226993865,7.49773643056372,-15.1623070444329,126.337423312883,14.2994227431473,-12.9475547671318,8.0368098159509,29.1677278418477,-12.9475547671318,"$40,000 to $49,999",10504,148.6,126.34,8.04,163
"69",404.225806451613,-25.4784947484732,11.1834884136915,384.258064516129,-23.7201697230339,12.7826410382986,277.709677419355,-23.7201697230339,12.7826410382986,"$5,000 to $9,999",10504,404.23,384.26,277.71,31
"70",112.003267973856,18.6414141347763,-11.2182042747736,89.8104575163399,-18.2840858126362,13.7963008135557,-28.1732026143791,-3.81651619209055,13.7963008135557,"$50,000 to $69,999",10504,112,89.81,-28.17,306
"71",37.0736975857687,53.0042125019974,-18.0192634130426,12.1143583227446,-79.477383486699,16.4976915327843,-120.365946632783,30.9122369870494,30.5544475490367,"$70,000 or More",10504,37.07,12.11,-120.37,787
"72",34.5,67.0597314817634,18.9100829809904,13.0909090909091,-65.1913049811393,-19.9736437648535,-101.045454545455,59.941240786492,-19.9736437648535,"Less than $5,000",10504,34.5,13.09,-101.05,22
"73",445.275362318841,17.3403941094875,5.09935392439365,410.057971014493,-15.6099263670952,-6.53800784051418,262.942028985507,-16.8259039276313,-5.45780244645744,"$10,000 to $14,999",10600,445.28,410.06,262.94,69
"74",529.967032967033,15.1286622799734,-2.45082193613052,495.736263736264,-13.4746518614314,2.48283515870571,352.516483516484,-13.5176869668768,2.48283515870571,"$15,000 to $19,999",10600,529.97,495.74,352.52,91
"75",350.733031674208,9.95396502025027,7.81163633916016,317.162895927602,6.12556776404381,4.33199344575405,177.171945701358,6.12556776404381,4.33199344575405,"$20,000 to $29,999",10600,350.73,317.16,177.17,221
"76",322.669322709163,6.01140347123146,-4.62697249650955,286.948207171315,11.2271061907997,-1.69580170512199,137.948207171315,5.83041511576157,-1.69580170512199,"$30,000 to $39,999",10600,322.67,286.95,137.95,251
"77",168.870292887029,-6.39401540160179,3.10092429816723,132.853556485356,9.88056855213854,3.0829065144062,-17.4602510460251,10.9484181968092,1.81745822101432,"$40,000 to $49,999",10600,168.87,132.85,-17.46,239
"78",393.755555555556,-21.6878796964884,-4.14086383581161,362.977777777778,-19.8916081637144,-7.44075489044189,234.155555555556,-19.8916081637144,-7.44075489044189,"$5,000 to $9,999",10600,393.76,362.98,234.16,45
"79",82.1358974358974,-10.7525754613542,-5.63626809418201,43.9948717948718,-19.3071077288061,5.20176503062248,-114.961538461538,-68.9508142351762,4.13394355642954,"$50,000 to $69,999",10600,82.14,43.99,-114.96,390
"80",44.8364055299539,-26.1452751441292,-18.0915789293435,3.95506912442397,-26.4356820628142,18.5370529307246,-166.350230414747,2.38858261275239,16.0989358723164,"$70,000 or More",10600,44.84,3.96,-166.35,868
"81",-17.4285714285714,24.7086259692235,-7.92259727418423,-46.8571428571429,-23.1281435465597,7.73081214725971,-169.971428571429,-24.5056084420362,7.73081214725971,"Less than $5,000",10600,-17.43,-46.86,-169.97,35
"82",966.555555555555,-29.6596904397011,-25.7169874757528,958.611111111111,28.0584797114134,26.0041767209768,944.666666666667,28.0584797114134,26.0041767209768,"$10,000 to $14,999",10701,966.56,958.61,944.67,18
"83",798.933333333333,-30.1985242664814,27.8515430986881,790.8,28.6698466986418,27.8246474564075,776.533333333333,28.6698466986418,27.8246474564075,"$15,000 to $19,999",10701,798.93,790.8,776.53,15
"84",925.969696969697,-24.8654312342405,29.3394839316607,918.575757575758,23.3177261203527,-27.846365660429,905.757575757576,23.3177261203527,-27.846365660429,"$20,000 to $29,999",10701,925.97,918.58,905.76,33
"85",541.818181818182,24.8354499489069,-31.1538437157869,534.151515151515,23.2723562568426,-31.2473769783974,520.69696969697,23.2723562568426,-31.2473769783974,"$30,000 to $39,999",10701,541.82,534.15,520.7,33
"86",264.309090909091,-19.7958698868752,30.3734535425901,256.654545454545,18.0596554130316,-28.7506454586983,243.254545454545,18.0596554130316,-28.7506454586983,"$40,000 to $49,999",10701,264.31,256.65,243.25,55
"87",646.125,-30.1918670982122,-24.9296883195639,639.4375,-28.6624631434679,26.2438993155956,627.625,-28.6624631434679,26.2438993155956,"$5,000 to $9,999",10701,646.12,639.44,627.62,16
"88",105.338028169014,-23.768041642146,-31.9256321191788,97.7887323943662,-18.2371589301105,-31.9158619791269,84.7746478873239,-17.9590759035761,-31.9158619791269,"$50,000 to $69,999",10701,105.34,97.79,84.77,71
"89",73.0127118644068,20.1388624372258,-31.2215939462185,63.5593220338983,-10.017972003281,31.0284970402718,47.2330508474576,-39.3278662272864,31.0284970402718,"$70,000 or More",10701,73.01,63.56,47.23,236
"90",25.125,-73.7683358199578,-30.25364176929,19,62.1738394650254,31.4001449644566,8.625,33.0219560874551,31.4001449644566,"Less than $5,000",10701,25.12,19,8.62,8
"91",773.716417910448,17.6848355531693,7.38712152838707,768.776119402985,-16.2887351065874,-7.51970410346985,756.761194029851,-16.2887351065874,-7.51970410346985,"$10,000 to $14,999",10702,773.72,768.78,756.76,67
"92",751.745762711864,19.95013897322,-7.04524490237236,746.847457627119,17.2698508799076,9.22286263108253,735.271186440678,17.2698508799076,9.22286263108253,"$15,000 to $19,999",10702,751.75,746.85,735.27,59
"93",677.694610778443,8.94884799420834,-12.5182386189699,672,-8.37187440693378,8.10591024160385,658.652694610778,-8.37187440693378,8.10591024160385,"$20,000 to $29,999",10702,677.69,672,658.65,167
"94",559.708542713568,-7.84149637818336,5.92336593568325,553.909547738693,-6.95300601422787,-3.95792658627033,540.366834170854,-6.95300601422787,-3.95792658627033,"$30,000 to $39,999",10702,559.71,553.91,540.37,199
"95",283.968911917098,11.5934182923983,7.21710981428623,278.015544041451,-7.52717074751854,-4.30251966416836,264.145077720207,-5.57910345924988,-4.30251966416836,"$40,000 to $49,999",10702,283.97,278.02,264.15,193
"96",499.795454545455,21.2275576111555,4.41243310272694,494.795454545455,19.9875259101391,7.70738723874092,482.568181818182,20.6811639934746,7.70738723874092,"$5,000 to $9,999",10702,499.8,494.8,482.57,44
"97",66.8909090909091,-79.2308152073962,5.72489313781261,60.4571428571429,-2.05652778584978,-8.44689531992618,45.6519480519481,-24.5070669165479,-6.54681012034416,"$50,000 to $69,999",10702,66.89,60.46,45.65,385
"98",66.0869140625,32.5131097125302,-8.27418175339699,59.0556640625,63.2076379762838,-2.0498856334069,42.947265625,-11.8949370504838,-7.2099904518481,"$70,000 or More",10702,66.09,59.06,42.95,1024
"99",61.7777777777778,-72.4930748716559,-13.0000206977129,56.7037037037037,-62.431123215119,-13.9432770162821,44.4814814814815,-43.6675792575231,-13.9432770162821,"Less than $5,000",10702,61.78,56.7,44.48,27
"100",775.714285714286,28.7536649852991,-22.6285907030106,741.571428571428,27.4229264855385,-24.4993567913771,609.095238095238,27.4229264855385,-24.4993567913771,"$10,000 to $14,999",10703,775.71,741.57,609.1,21
"101",818.227272727273,28.5697810947895,26.4581450670958,782.954545454545,27.1339821666479,-23.4990199655294,646.409090909091,27.1339821666479,-23.4990199655294,"$15,000 to $19,999",10703,818.23,782.95,646.41,22
"102",591.872340425532,21.4674787521362,-27.147703692317,551.340425531915,-19.0923564136028,23.5032823830843,394.659574468085,-20.5900284535687,23.5032823830843,"$20,000 to $29,999",10703,591.87,551.34,394.66,47
"103",315.878048780488,22.8675883114338,26.6117897629738,278.829268292683,-20.7135543227196,27.5035651773214,135.560975609756,-22.8597084773998,27.5035651773214,"$30,000 to $39,999",10703,315.88,278.83,135.56,41
"104",237.390625,-18.0517886132002,29.2814371436834,193.015625,-16.5880578458309,26.0639483630657,21.75,-33.9932847070694,26.0639483630657,"$40,000 to $49,999",10703,237.39,193.02,21.75,64
"105",498,30.896973118186,-30.1928241997957,472.090909090909,30.0903794467449,28.4422549456358,371.363636363636,30.0903794467449,28.4422549456358,"$5,000 to $9,999",10703,498,472.09,371.36,11
"106",104.252873563218,-16.3435149268965,29.4419891685247,63.6091954022988,-46.3965994094789,-30.6552420556545,-93.5172413793103,-35.4351651451041,-30.6552420556545,"$50,000 to $69,999",10703,104.25,63.61,-93.52,87
"107",69.5870445344129,-32.4524080802859,-32.0354713509973,20.6396761133603,-58.5028905582821,-41.1602011716666,-168.226720647773,-19.3867305188128,-30.8507042229176,"$70,000 or More",10703,69.59,20.64,-168.23,247
"108",-13.5,31.1241449564695,28.6305094957352,-56,35.9140733344852,31.2853499501944,-220.5,30.6274600178003,31.2853499501944,"Less than $5,000",10703,-13.5,-56,-220.5,10
"109",630.77,-15.5887088915514,3.62736693024635,586.55,12.5881460423996,-2.10463260114193,444.24,12.7247703820467,-2.10463260114193,"$10,000 to $14,999",10800,630.77,586.55,444.24,100
"110",613.824427480916,11.2684676796198,0.802584871649742,568.725190839695,12.2306573812704,-0.315897241234779,423.564885496183,10.368127233778,-0.315897241234779,"$15,000 to $19,999",10800,613.82,568.73,423.56,131
"111",535.049418604651,3.01887975873738,-1.63472683727741,491.072674418605,-3.67408210039139,1.42388966679573,349.581395348837,2.20705848074948,0.168977826573141,"$20,000 to $29,999",10800,535.05,491.07,349.58,344
"112",431.852941176471,-2.09637386119138,-1.86938491463661,384.578431372549,4.11288595199585,0.471952304244041,232.529411764706,3.30869759375192,1.50330512658537,"$30,000 to $39,999",10800,431.85,384.58,232.53,306
"113",258.663043478261,6.2520433305919,1.36068090796471,210.717391304348,7.86839350776675,-1.75628061592579,56.6086956521739,26.5087825244044,-1.75628061592579,"$40,000 to $49,999",10800,258.66,210.72,56.61,276
"114",473.894736842105,16.8496591001749,-0.549959927797318,428.552631578947,-15.4708780623395,1.03193052113056,282.815789473684,-14.897877201438,1.03193052113056,"$5,000 to $9,999",10800,473.89,428.55,282.82,76
"115",144.686538461538,-0.486818046682274,-0.394864439964294,92.6634615384615,15.4363632425686,-0.638180807232857,-74.45,-4.64812351430017,-0.638180807232857,"$50,000 to $69,999",10800,144.69,92.66,-74.45,520
"116",76.2178217821782,79.5863170333526,32.2814355889328,21.3069306930693,55.5827291848047,-14.1736125078343,-155.087871287129,11.5743669015007,-19.9575488716364,"$70,000 or More",10800,76.22,21.31,-155.09,808
"117",20.1363636363636,43.1932472504139,-0.205676719546318,-26.3939393939394,53.7326666886795,-0.712513133883476,-175.848484848485,16.6551195479023,-0.712513133883476,"Less than $5,000",10800,20.14,-26.39,-175.85,66
"118",568.114754098361,18.4703906774521,-7.81510630249977,526.606557377049,16.7663271427155,7.79348988831043,413.44262295082,16.7663271427155,7.79348988831043,"$10,000 to $14,999",10901,568.11,526.61,413.44,61
"119",687.946666666667,-16.9049316644669,-6.01237709061687,644.133333333333,-16.7435396062808,6.17270116508007,524.48,-15.0074455589056,6.17270116508007,"$15,000 to $19,999",10901,687.95,644.13,524.48,75
"120",713.11038961039,-10.4001227170229,-13.9953199625015,668.883116883117,9.65570989251137,-8.83877216279507,548.331168831169,9.65570989251137,-8.83877216279507,"$20,000 to $29,999",10901,713.11,668.88,548.33,154
"121",382.401515151515,-11.1991181224585,15.3661349266768,335.19696969697,11.9159634631024,-12.917662113905,206.795454545455,10.2910587191582,-12.917662113905,"$30,000 to $39,999",10901,382.4,335.2,206.8,132
"122",178.288888888889,-8.68769563920446,-16.3647267389152,129.014814814815,-12.9200844690919,16.0782070755959,-5.05185185185184,-20.5513061633173,16.0782070755959,"$40,000 to $49,999",10901,178.29,129.01,-5.05,135
"123",506.588235294118,-25.0608988769064,10.2158557921648,458.352941176471,22.7924265414476,-10.3280784040689,327.205882352941,22.7897429855825,-10.3280784040689,"$5,000 to $9,999",10901,506.59,458.35,327.21,34
"124",62.3333333333333,43.5507623712186,-20.8065779636323,15.7377777777778,-21.2385211905295,-21.2730332031154,-111.066666666667,-46.0092465904424,-21.6352095044551,"$50,000 to $69,999",10901,62.33,15.74,-111.07,225
"125",31.5113122171946,25.1206850653451,27.075274258852,-17.6742081447964,-66.060738408225,-27.7391329705715,-151.554298642534,-2.84241638164465,-27.7391329705715,"$70,000 or More",10901,31.51,-17.67,-151.55,442
"126",13.7826086956522,-44.0441531456904,16.4426452666521,-28.7826086956522,-54.9642401525212,-19.0136056244373,-144.95652173913,-40.3422313292241,-19.0136056244373,"Less than $5,000",10901,13.78,-28.78,-144.96,23
"127",750.014705882353,16.3643652514759,-5.9244832098484,705.058823529412,-15.5924733430147,6.81222365796566,544.941176470588,-15.5924733430147,6.81222365796566,"$10,000 to $14,999",10902,750.01,705.06,544.94,68
"128",775.21875,-14.0043528676033,-2.2459147721529,735.375,-13.2092448621988,2.11587877571583,593.197916666667,-13.2092448621988,2.11587877571583,"$15,000 to $19,999",10902,775.22,735.38,593.2,96
"129",899.807692307692,-9.88967737555504,-13.9170189201832,855.955128205128,-9.39537459611893,8.6320511251688,699.608974358974,-9.39537459611893,8.6320511251688,"$20,000 to $29,999",10902,899.81,855.96,699.61,156
"130",788.409836065574,8.62158909440041,8.1415129005909,746.573770491803,-8.03284066915512,-4.89226122200489,597.245901639344,-7.25533188584077,-4.89226122200489,"$30,000 to $39,999",10902,788.41,746.57,597.25,183
"131",340.109090909091,-9.0179678350687,-11.7694828361273,293.121212121212,7.57592419009117,11.2517199963331,125.484848484849,18.7277625353759,11.2517199963331,"$40,000 to $49,999",10902,340.11,293.12,125.48,165
"132",448.404761904762,22.4319169819355,-4.48753073811531,408.5,20.5405628234148,8.01570145785809,266,20.5405628234148,8.01570145785809,"$5,000 to $9,999",10902,448.4,408.5,266,42
"133",208.377224199288,-0.240917245625269,-14.7820504903793,163.106761565836,-4.5599762648344,-15.3149526119232,1.45907473309609,-17.7312701855181,-15.3149526119232,"$50,000 to $69,999",10902,208.38,163.11,1.46,281
